Fecha,Producto,Dia_Semana,Es_Fin_Semana,Es_Feriado,Temporada,Cantidad_Vendida,Precio
2025-08-13,Croissant,3,0,0,Invierno,490,3.16
2025-08-13,Empanada,3,0,0,Invierno,373,5.69
2025-08-13,Pan Francés,3,0,0,Invierno,1035,0.5
2025-08-13,Pan Integral,3,0,0,Invierno,140,0.7
2025-08-13,Pan de Camote,3,0,0,Invierno,193,0.5
2025-08-13,Pan de Molde,3,0,0,Invierno,152,8.22
2025-08-13,Pan de Trigo,3,0,0,Invierno,143,0.6
2025-08-13,Pan de Yema,3,0,0,Invierno,240,0.5
2025-08-13,Petit Pain,3,0,0,Invierno,110,0.4
2025-08-13,Postre,3,0,0,Invierno,78,10.76
2025-08-13,Torta,3,0,0,Invierno,26,56.94
2025-08-14,Baguette,4,0,0,Invierno,425,3.16
2025-08-14,Cachito,4,0,0,Invierno,343,0.7
2025-08-14,Ciabatta,4,0,0,Invierno,519,0.6
2025-08-14,Croissant,4,0,0,Invierno,467,3.16
2025-08-14,Empanada,4,0,0,Invierno,383,5.69
2025-08-14,Pan Francés,4,0,0,Invierno,1461,0.5
2025-08-14,Pan Integral,4,0,0,Invierno,160,0.7
2025-08-14,Pan de Camote,4,0,0,Invierno,192,0.5
2025-08-14,Pan de Molde,4,0,0,Invierno,203,8.22
2025-08-14,Pan de Trigo,4,0,0,Invierno,190,0.6
2025-08-14,Pan de Yema,4,0,0,Invierno,262,0.5
2025-08-14,Petit Pain,4,0,0,Invierno,114,0.4
2025-08-14,Postre,4,0,0,Invierno,71,10.76
2025-08-14,Torta,4,0,0,Invierno,23,56.94
2025-08-15,Baguette,5,0,0,Invierno,411,3.16
2025-08-15,Cachito,5,0,0,Invierno,341,0.7
2025-08-15,Ciabatta,5,0,0,Invierno,488,0.6
2025-08-15,Croissant,5,0,0,Invierno,507,3.16
2025-08-15,Empanada,5,0,0,Invierno,428,5.69
2025-08-15,Pan Francés,5,0,0,Invierno,1224,0.5
2025-08-15,Pan Integral,5,0,0,Invierno,163,0.7
2025-08-15,Pan de Camote,5,0,0,Invierno,156,0.5
2025-08-15,Pan de Molde,5,0,0,Invierno,190,8.22
2025-08-15,Pan de Trigo,5,0,0,Invierno,152,0.6
2025-08-15,Pan de Yema,5,0,0,Invierno,246,0.5
2025-08-15,Petit Pain,5,0,0,Invierno,129,0.4
2025-08-15,Postre,5,0,0,Invierno,77,10.76
2025-08-15,Torta,5,0,0,Invierno,26,56.94
2025-08-16,Baguette,6,1,0,Invierno,536,3.16
2025-08-16,Cachito,6,1,0,Invierno,455,0.7
2025-08-16,Ciabatta,6,1,0,Invierno,491,0.6
2025-08-16,Croissant,6,1,0,Invierno,823,3.16
2025-08-16,Empanada,6,1,0,Invierno,660,5.69
2025-08-16,Pan Francés,6,1,0,Invierno,1466,0.5
2025-08-16,Pan Integral,6,1,0,Invierno,163,0.7
2025-08-16,Pan de Camote,6,1,0,Invierno,245,0.5
2025-08-16,Pan de Molde,6,1,0,Invierno,192,8.22
2025-08-16,Pan de Trigo,6,1,0,Invierno,206,0.6
2025-08-16,Pan de Yema,6,1,0,Invierno,259,0.5
2025-08-16,Petit Pain,6,1,0,Invierno,156,0.4
2025-08-16,Postre,6,1,0,Invierno,119,10.76
2025-08-16,Torta,6,1,0,Invierno,47,56.94
2025-08-17,Baguette,7,1,0,Invierno,576,3.16
2025-08-17,Cachito,7,1,0,Invierno,418,0.7
2025-08-17,Ciabatta,7,1,0,Invierno,549,0.6
2025-08-17,Croissant,7,1,0,Invierno,750,3.16
2025-08-17,Empanada,7,1,0,Invierno,725,5.69
2025-08-17,Pan Francés,7,1,0,Invierno,1269,0.5
2025-08-17,Pan Integral,7,1,0,Invierno,156,0.7
2025-08-17,Pan de Camote,7,1,0,Invierno,269,0.5
2025-08-17,Pan de Molde,7,1,0,Invierno,205,8.22
2025-08-17,Pan de Trigo,7,1,0,Invierno,168,0.6
2025-08-17,Pan de Yema,7,1,0,Invierno,362,0.5
2025-08-17,Petit Pain,7,1,0,Invierno,151,0.4
2025-08-17,Postre,7,1,0,Invierno,115,10.76
2025-08-17,Torta,7,1,0,Invierno,47,56.94
2025-08-18,Baguette,1,0,0,Invierno,438,3.16
2025-08-18,Cachito,1,0,0,Invierno,316,0.7
2025-08-18,Ciabatta,1,0,0,Invierno,425,0.6
2025-08-18,Croissant,1,0,0,Invierno,421,3.16
2025-08-18,Empanada,1,0,0,Invierno,438,5.69
2025-08-18,Pan Francés,1,0,0,Invierno,1334,0.5
2025-08-18,Pan Integral,1,0,0,Invierno,156,0.7
2025-08-18,Pan de Molde,1,0,0,Invierno,182,8.22
2025-08-18,Pan de Trigo,1,0,0,Invierno,149,0.6
2025-08-18,Petit Pain,1,0,0,Invierno,107,0.4
2025-08-18,Postre,1,0,0,Invierno,62,10.76
2025-08-18,Torta,1,0,0,Invierno,27,56.94
2025-08-19,Baguette,2,0,0,Invierno,372,3.16
2025-08-19,Cachito,2,0,0,Invierno,316,0.7
2025-08-19,Ciabatta,2,0,0,Invierno,460,0.6
2025-08-19,Croissant,2,0,0,Invierno,567,3.16
2025-08-19,Empanada,2,0,0,Invierno,408,5.69
2025-08-19,Pan Francés,2,0,0,Invierno,1052,0.5
2025-08-19,Pan Integral,2,0,0,Invierno,174,0.7
2025-08-19,Pan de Camote,2,0,0,Invierno,207,0.5
2025-08-19,Pan de Molde,2,0,0,Invierno,181,8.22
2025-08-19,Pan de Trigo,2,0,0,Invierno,183,0.6
2025-08-19,Pan de Yema,2,0,0,Invierno,246,0.5
2025-08-19,Petit Pain,2,0,0,Invierno,124,0.4
2025-08-19,Postre,2,0,0,Invierno,65,10.76
2025-08-20,Baguette,3,0,0,Invierno,339,3.16
2025-08-20,Cachito,3,0,0,Invierno,320,0.7
2025-08-20,Ciabatta,3,0,0,Invierno,520,0.6
2025-08-20,Croissant,3,0,0,Invierno,446,3.16
2025-08-20,Empanada,3,0,0,Invierno,386,5.69
2025-08-20,Pan Francés,3,0,0,Invierno,964,0.5
2025-08-20,Pan Integral,3,0,0,Invierno,138,0.7
2025-08-20,Pan de Camote,3,0,0,Invierno,184,0.5
2025-08-20,Pan de Molde,3,0,0,Invierno,162,8.22
2025-08-20,Pan de Trigo,3,0,0,Invierno,194,0.6
2025-08-20,Pan de Yema,3,0,0,Invierno,244,0.5
2025-08-20,Petit Pain,3,0,0,Invierno,137,0.4
2025-08-20,Postre,3,0,0,Invierno,71,10.76
2025-08-21,Baguette,4,0,0,Invierno,361,3.16
2025-08-21,Cachito,4,0,0,Invierno,268,0.7
2025-08-21,Ciabatta,4,0,0,Invierno,400,0.6
2025-08-21,Croissant,4,0,0,Invierno,558,3.16
2025-08-21,Empanada,4,0,0,Invierno,367,5.69
2025-08-21,Pan Francés,4,0,0,Invierno,1033,0.5
2025-08-21,Pan Integral,4,0,0,Invierno,142,0.7
2025-08-21,Pan de Camote,4,0,0,Invierno,187,0.5
2025-08-21,Pan de Molde,4,0,0,Invierno,193,8.22
2025-08-21,Pan de Trigo,4,0,0,Invierno,173,0.6
2025-08-21,Pan de Yema,4,0,0,Invierno,220,0.5
2025-08-21,Petit Pain,4,0,0,Invierno,142,0.4
2025-08-21,Postre,4,0,0,Invierno,79,10.76
2025-08-21,Torta,4,0,0,Invierno,23,56.94
2025-08-22,Baguette,5,0,0,Invierno,462,3.16
2025-08-22,Cachito,5,0,0,Invierno,432,0.7
2025-08-22,Ciabatta,5,0,0,Invierno,432,0.6
2025-08-22,Croissant,5,0,0,Invierno,479,3.16
2025-08-22,Empanada,5,0,0,Invierno,339,5.69
2025-08-22,Pan Francés,5,0,0,Invierno,1177,0.5
2025-08-22,Pan Integral,5,0,0,Invierno,171,0.7
2025-08-22,Pan de Camote,5,0,0,Invierno,197,0.5
2025-08-22,Pan de Molde,5,0,0,Invierno,186,8.22
2025-08-22,Pan de Trigo,5,0,0,Invierno,176,0.6
2025-08-22,Pan de Yema,5,0,0,Invierno,285,0.5
2025-08-22,Petit Pain,5,0,0,Invierno,117,0.4
2025-08-22,Postre,5,0,0,Invierno,69,10.76
2025-08-22,Torta,5,0,0,Invierno,30,56.94
2025-08-23,Baguette,6,1,0,Invierno,568,3.16
2025-08-23,Cachito,6,1,0,Invierno,428,0.7
2025-08-23,Ciabatta,6,1,0,Invierno,654,0.6
2025-08-23,Croissant,6,1,0,Invierno,765,3.16
2025-08-23,Empanada,6,1,0,Invierno,743,5.69
2025-08-23,Pan Francés,6,1,0,Invierno,1619,0.5
2025-08-23,Pan Integral,6,1,0,Invierno,161,0.7
2025-08-23,Pan de Camote,6,1,0,Invierno,238,0.5
2025-08-23,Pan de Molde,6,1,0,Invierno,222,8.22
2025-08-23,Pan de Trigo,6,1,0,Invierno,159,0.6
2025-08-23,Pan de Yema,6,1,0,Invierno,334,0.5
2025-08-23,Petit Pain,6,1,0,Invierno,121,0.4
2025-08-23,Postre,6,1,0,Invierno,140,10.76
2025-08-23,Torta,6,1,0,Invierno,50,56.94
2025-08-24,Baguette,7,1,0,Invierno,481,3.16
2025-08-24,Cachito,7,1,0,Invierno,473,0.7
2025-08-24,Ciabatta,7,1,0,Invierno,594,0.6
2025-08-24,Croissant,7,1,0,Invierno,754,3.16
2025-08-24,Empanada,7,1,0,Invierno,588,5.69
2025-08-24,Pan Francés,7,1,0,Invierno,1407,0.5
2025-08-24,Pan Integral,7,1,0,Invierno,165,0.7
2025-08-24,Pan de Camote,7,1,0,Invierno,251,0.5
2025-08-24,Pan de Molde,7,1,0,Invierno,177,8.22
2025-08-24,Pan de Trigo,7,1,0,Invierno,216,0.6
2025-08-24,Pan de Yema,7,1,0,Invierno,301,0.5
2025-08-24,Petit Pain,7,1,0,Invierno,157,0.4
2025-08-24,Postre,7,1,0,Invierno,124,10.76
2025-08-24,Torta,7,1,0,Invierno,43,56.94
2025-08-25,Baguette,1,0,0,Invierno,340,3.16
2025-08-25,Cachito,1,0,0,Invierno,346,0.7
2025-08-25,Ciabatta,1,0,0,Invierno,478,0.6
2025-08-25,Croissant,1,0,0,Invierno,599,3.16
2025-08-25,Empanada,1,0,0,Invierno,382,5.69
2025-08-25,Pan Francés,1,0,0,Invierno,1041,0.5
2025-08-25,Pan Integral,1,0,0,Invierno,153,0.7
2025-08-25,Pan de Molde,1,0,0,Invierno,186,8.22
2025-08-25,Pan de Trigo,1,0,0,Invierno,172,0.6
2025-08-25,Petit Pain,1,0,0,Invierno,111,0.4
2025-08-25,Postre,1,0,0,Invierno,65,10.76
2025-08-25,Torta,1,0,0,Invierno,28,56.94
2025-08-26,Baguette,2,0,0,Invierno,342,3.16
2025-08-26,Cachito,2,0,0,Invierno,294,0.7
2025-08-26,Ciabatta,2,0,0,Invierno,408,0.6
2025-08-26,Croissant,2,0,0,Invierno,494,3.16
2025-08-26,Empanada,2,0,0,Invierno,351,5.69
2025-08-26,Pan Francés,2,0,0,Invierno,944,0.5
2025-08-26,Pan Integral,2,0,0,Invierno,151,0.7
2025-08-26,Pan de Camote,2,0,0,Invierno,199,0.5
2025-08-26,Pan de Molde,2,0,0,Invierno,165,8.22
2025-08-26,Pan de Trigo,2,0,0,Invierno,163,0.6
2025-08-26,Pan de Yema,2,0,0,Invierno,244,0.5
2025-08-26,Petit Pain,2,0,0,Invierno,109,0.4
2025-08-26,Postre,2,0,0,Invierno,79,10.76
2025-08-26,Torta,2,0,0,Invierno,21,56.94
2025-08-27,Baguette,3,0,0,Invierno,340,3.16
2025-08-27,Cachito,3,0,0,Invierno,318,0.7
2025-08-27,Ciabatta,3,0,0,Invierno,0,0.6
2025-08-27,Croissant,3,0,0,Invierno,409,3.16
2025-08-27,Empanada,3,0,0,Invierno,325,5.69
2025-08-27,Pan Francés,3,0,0,Invierno,1124,0.5
2025-08-27,Pan Integral,3,0,0,Invierno,169,0.7
2025-08-27,Pan de Camote,3,0,0,Invierno,187,0.5
2025-08-27,Pan de Molde,3,0,0,Invierno,139,8.22
2025-08-27,Pan de Trigo,3,0,0,Invierno,170,0.6
2025-08-27,Pan de Yema,3,0,0,Invierno,279,0.5
2025-08-27,Petit Pain,3,0,0,Invierno,102,0.4
2025-08-27,Postre,3,0,0,Invierno,65,10.76
2025-08-28,Baguette,4,0,0,Invierno,427,3.16
2025-08-28,Cachito,4,0,0,Invierno,356,0.7
2025-08-28,Ciabatta,4,0,0,Invierno,380,0.6
2025-08-28,Croissant,4,0,0,Invierno,507,3.16
2025-08-28,Empanada,4,0,0,Invierno,445,5.69
2025-08-28,Pan Francés,4,0,0,Invierno,1207,0.5
2025-08-28,Pan Integral,4,0,0,Invierno,174,0.7
2025-08-28,Pan de Camote,4,0,0,Invierno,212,0.5
2025-08-28,Pan de Molde,4,0,0,Invierno,230,8.22
2025-08-28,Pan de Trigo,4,0,0,Invierno,190,0.6
2025-08-28,Pan de Yema,4,0,0,Invierno,273,0.5
2025-08-28,Petit Pain,4,0,0,Invierno,124,0.4
2025-08-28,Postre,4,0,0,Invierno,52,10.76
2025-08-28,Torta,4,0,0,Invierno,29,56.94
2025-08-29,Baguette,5,0,0,Invierno,417,3.16
2025-08-29,Cachito,5,0,0,Invierno,293,0.7
2025-08-29,Ciabatta,5,0,0,Invierno,376,0.6
2025-08-29,Croissant,5,0,0,Invierno,547,3.16
2025-08-29,Empanada,5,0,0,Invierno,373,5.69
2025-08-29,Pan Francés,5,0,0,Invierno,1218,0.5
2025-08-29,Pan Integral,5,0,0,Invierno,143,0.7
2025-08-29,Pan de Camote,5,0,0,Invierno,193,0.5
2025-08-29,Pan de Molde,5,0,0,Invierno,200,8.22
2025-08-29,Pan de Trigo,5,0,0,Invierno,205,0.6
2025-08-29,Pan de Yema,5,0,0,Invierno,270,0.5
2025-08-29,Petit Pain,5,0,0,Invierno,133,0.4
2025-08-29,Postre,5,0,0,Invierno,71,10.76
2025-08-29,Torta,5,0,0,Invierno,24,56.94
2025-08-30,Baguette,6,1,1,Invierno,795,3.16
2025-08-30,Cachito,6,1,1,Invierno,482,0.7
2025-08-30,Ciabatta,6,1,1,Invierno,1004,0.6
2025-08-30,Croissant,6,1,1,Invierno,1454,3.16
2025-08-30,Empanada,6,1,1,Invierno,956,5.69
2025-08-30,Pan Francés,6,1,1,Invierno,1730,0.5
2025-08-30,Pan Integral,6,1,1,Invierno,144,0.7
2025-08-30,Pan de Camote,6,1,1,Invierno,316,0.5
2025-08-30,Pan de Molde,6,1,1,Invierno,268,8.22
2025-08-30,Pan de Trigo,6,1,1,Invierno,212,0.6
2025-08-30,Pan de Yema,6,1,1,Invierno,426,0.5
2025-08-30,Petit Pain,6,1,1,Invierno,201,0.4
2025-08-30,Postre,6,1,1,Invierno,185,10.76
2025-08-30,Torta,6,1,1,Invierno,132,56.94
2025-08-31,Baguette,7,1,0,Invierno,578,3.16
2025-08-31,Cachito,7,1,0,Invierno,485,0.7
2025-08-31,Ciabatta,7,1,0,Invierno,591,0.6
2025-08-31,Croissant,7,1,0,Invierno,691,3.16
2025-08-31,Empanada,7,1,0,Invierno,685,5.69
2025-08-31,Pan Francés,7,1,0,Invierno,1765,0.5
2025-08-31,Pan Integral,7,1,0,Invierno,145,0.7
2025-08-31,Pan de Camote,7,1,0,Invierno,229,0.5
2025-08-31,Pan de Molde,7,1,0,Invierno,203,8.22
2025-08-31,Pan de Trigo,7,1,0,Invierno,199,0.6
2025-08-31,Pan de Yema,7,1,0,Invierno,313,0.5
2025-08-31,Petit Pain,7,1,0,Invierno,157,0.4
2025-08-31,Postre,7,1,0,Invierno,135,10.76
2025-08-31,Torta,7,1,0,Invierno,55,56.94
2025-09-01,Baguette,1,0,0,Primavera,415,3.16
2025-09-01,Cachito,1,0,0,Primavera,320,0.7
2025-09-01,Ciabatta,1,0,0,Primavera,402,0.6
2025-09-01,Croissant,1,0,0,Primavera,451,3.16
2025-09-01,Empanada,1,0,0,Primavera,378,5.69
2025-09-01,Pan Francés,1,0,0,Primavera,906,0.5
2025-09-01,Pan Integral,1,0,0,Primavera,152,0.7
2025-09-01,Pan de Molde,1,0,0,Primavera,189,8.22
2025-09-01,Pan de Trigo,1,0,0,Primavera,185,0.6
2025-09-01,Petit Pain,1,0,0,Primavera,119,0.4
2025-09-01,Postre,1,0,0,Primavera,81,10.76
2025-09-01,Torta,1,0,0,Primavera,24,56.94
2025-09-02,Baguette,2,0,0,Primavera,332,3.16
2025-09-02,Cachito,2,0,0,Primavera,267,0.7
2025-09-02,Ciabatta,2,0,0,Primavera,369,0.6
2025-09-02,Croissant,2,0,0,Primavera,425,3.16
2025-09-02,Empanada,2,0,0,Primavera,268,5.69
2025-09-02,Pan Francés,2,0,0,Primavera,909,0.5
2025-09-02,Pan Integral,2,0,0,Primavera,131,0.7
2025-09-02,Pan de Camote,2,0,0,Primavera,156,0.5
2025-09-02,Pan de Molde,2,0,0,Primavera,175,8.22
2025-09-02,Pan de Trigo,2,0,0,Primavera,158,0.6
2025-09-02,Pan de Yema,2,0,0,Primavera,219,0.5
2025-09-02,Petit Pain,2,0,0,Primavera,86,0.4
2025-09-02,Postre,2,0,0,Primavera,66,10.76
2025-09-02,Torta,2,0,0,Primavera,16,56.94
2025-09-03,Baguette,3,0,0,Primavera,354,3.16
2025-09-03,Cachito,3,0,0,Primavera,323,0.7
2025-09-03,Ciabatta,3,0,0,Primavera,366,0.6
2025-09-03,Croissant,3,0,0,Primavera,396,3.16
2025-09-03,Empanada,3,0,0,Primavera,334,5.69
2025-09-03,Pan Francés,3,0,0,Primavera,970,0.5
2025-09-03,Pan Integral,3,0,0,Primavera,146,0.7
2025-09-03,Pan de Camote,3,0,0,Primavera,163,0.5
2025-09-03,Pan de Molde,3,0,0,Primavera,194,8.22
2025-09-03,Pan de Trigo,3,0,0,Primavera,148,0.6
2025-09-03,Pan de Yema,3,0,0,Primavera,190,0.5
2025-09-03,Petit Pain,3,0,0,Primavera,128,0.4
2025-09-03,Postre,3,0,0,Primavera,61,10.76
2025-09-04,Baguette,4,0,0,Primavera,397,3.16
2025-09-04,Cachito,4,0,0,Primavera,302,0.7
2025-09-04,Ciabatta,4,0,0,Primavera,431,0.6
2025-09-04,Croissant,4,0,0,Primavera,443,3.16
2025-09-04,Empanada,4,0,0,Primavera,362,5.69
2025-09-04,Pan Francés,4,0,0,Primavera,755,0.5
2025-09-04,Pan Integral,4,0,0,Primavera,126,0.7
2025-09-04,Pan de Camote,4,0,0,Primavera,197,0.5
2025-09-04,Pan de Molde,4,0,0,Primavera,186,8.22
2025-09-04,Pan de Trigo,4,0,0,Primavera,177,0.6
2025-09-04,Pan de Yema,4,0,0,Primavera,212,0.5
2025-09-04,Petit Pain,4,0,0,Primavera,136,0.4
2025-09-04,Postre,4,0,0,Primavera,61,10.76
2025-09-04,Torta,4,0,0,Primavera,22,56.94
2025-09-05,Baguette,5,0,0,Primavera,321,3.16
2025-09-05,Cachito,5,0,0,Primavera,348,0.7
2025-09-05,Ciabatta,5,0,0,Primavera,364,0.6
2025-09-05,Croissant,5,0,0,Primavera,494,3.16
2025-09-05,Empanada,5,0,0,Primavera,343,5.69
2025-09-05,Pan Francés,5,0,0,Primavera,1124,0.5
2025-09-05,Pan Integral,5,0,0,Primavera,154,0.7
2025-09-05,Pan de Camote,5,0,0,Primavera,155,0.5
2025-09-05,Pan de Molde,5,0,0,Primavera,200,8.22
2025-09-05,Pan de Trigo,5,0,0,Primavera,166,0.6
2025-09-05,Pan de Yema,5,0,0,Primavera,245,0.5
2025-09-05,Petit Pain,5,0,0,Primavera,112,0.4
2025-09-05,Postre,5,0,0,Primavera,86,10.76
2025-09-05,Torta,5,0,0,Primavera,22,56.94
2025-09-06,Baguette,6,1,0,Primavera,442,3.16
2025-09-06,Cachito,6,1,0,Primavera,373,0.7
2025-09-06,Ciabatta,6,1,0,Primavera,622,0.6
2025-09-06,Croissant,6,1,0,Primavera,669,3.16
2025-09-06,Empanada,6,1,0,Primavera,500,5.69
2025-09-06,Pan Francés,6,1,0,Primavera,1225,0.5
2025-09-06,Pan Integral,6,1,0,Primavera,153,0.7
2025-09-06,Pan de Camote,6,1,0,Primavera,229,0.5
2025-09-06,Pan de Molde,6,1,0,Primavera,184,8.22
2025-09-06,Pan de Trigo,6,1,0,Primavera,196,0.6
2025-09-06,Pan de Yema,6,1,0,Primavera,302,0.5
2025-09-06,Petit Pain,6,1,0,Primavera,129,0.4
2025-09-06,Postre,6,1,0,Primavera,114,10.76
2025-09-06,Torta,6,1,0,Primavera,55,56.94
2025-09-07,Baguette,7,1,0,Primavera,469,3.16
2025-09-07,Cachito,7,1,0,Primavera,386,0.7
2025-09-07,Ciabatta,7,1,0,Primavera,551,0.6
2025-09-07,Croissant,7,1,0,Primavera,785,3.16
2025-09-07,Empanada,7,1,0,Primavera,586,5.69
2025-09-07,Pan Francés,7,1,0,Primavera,1242,0.5
2025-09-07,Pan Integral,7,1,0,Primavera,128,0.7
2025-09-07,Pan de Camote,7,1,0,Primavera,197,0.5
2025-09-07,Pan de Molde,7,1,0,Primavera,165,8.22
2025-09-07,Pan de Trigo,7,1,0,Primavera,206,0.6
2025-09-07,Pan de Yema,7,1,0,Primavera,235,0.5
2025-09-07,Petit Pain,7,1,0,Primavera,131,0.4
2025-09-07,Postre,7,1,0,Primavera,133,10.76
2025-09-07,Torta,7,1,0,Primavera,49,56.94
2025-09-08,Baguette,1,0,0,Primavera,331,3.16
2025-09-08,Cachito,1,0,0,Primavera,284,0.7
2025-09-08,Ciabatta,1,0,0,Primavera,359,0.6
2025-09-08,Croissant,1,0,0,Primavera,407,3.16
2025-09-08,Empanada,1,0,0,Primavera,368,5.69
2025-09-08,Pan Francés,1,0,0,Primavera,1011,0.5
2025-09-08,Pan Integral,1,0,0,Primavera,138,0.7
2025-09-08,Pan de Molde,1,0,0,Primavera,166,8.22
2025-09-08,Pan de Trigo,1,0,0,Primavera,171,0.6
2025-09-08,Petit Pain,1,0,0,Primavera,112,0.4
2025-09-08,Postre,1,0,0,Primavera,73,10.76
2025-09-08,Torta,1,0,0,Primavera,19,56.94
2025-09-09,Baguette,2,0,0,Primavera,357,3.16
2025-09-09,Cachito,2,0,0,Primavera,309,0.7
2025-09-09,Ciabatta,2,0,0,Primavera,385,0.6
2025-09-09,Croissant,2,0,0,Primavera,340,3.16
2025-09-09,Empanada,2,0,0,Primavera,301,5.69
2025-09-09,Pan Francés,2,0,0,Primavera,1084,0.5
2025-09-09,Pan Integral,2,0,0,Primavera,117,0.7
2025-09-09,Pan de Camote,2,0,0,Primavera,165,0.5
2025-09-09,Pan de Molde,2,0,0,Primavera,183,8.22
2025-09-09,Pan de Trigo,2,0,0,Primavera,119,0.6
2025-09-09,Pan de Yema,2,0,0,Primavera,222,0.5
2025-09-09,Petit Pain,2,0,0,Primavera,132,0.4
2025-09-09,Postre,2,0,0,Primavera,63,10.76
2025-09-09,Torta,2,0,0,Primavera,24,56.94
2025-09-10,Baguette,3,0,0,Primavera,384,3.16
2025-09-10,Cachito,3,0,0,Primavera,268,0.7
2025-09-10,Ciabatta,3,0,0,Primavera,404,0.6
2025-09-10,Croissant,3,0,0,Primavera,451,3.16
2025-09-10,Empanada,3,0,0,Primavera,376,5.69
2025-09-10,Pan Francés,3,0,0,Primavera,1034,0.5
2025-09-10,Pan Integral,3,0,0,Primavera,128,0.7
2025-09-10,Pan de Camote,3,0,0,Primavera,181,0.5
2025-09-10,Pan de Molde,3,0,0,Primavera,192,8.22
2025-09-10,Pan de Trigo,3,0,0,Primavera,132,0.6
2025-09-10,Pan de Yema,3,0,0,Primavera,216,0.5
2025-09-10,Petit Pain,3,0,0,Primavera,122,0.4
2025-09-10,Postre,3,0,0,Primavera,69,10.76
2025-09-11,Baguette,4,0,0,Primavera,357,3.16
2025-09-11,Cachito,4,0,0,Primavera,250,0.7
2025-09-11,Ciabatta,4,0,0,Primavera,425,0.6
2025-09-11,Croissant,4,0,0,Primavera,454,3.16
2025-09-11,Empanada,4,0,0,Primavera,347,5.69
2025-09-11,Pan Francés,4,0,0,Primavera,1036,0.5
2025-09-11,Pan Integral,4,0,0,Primavera,139,0.7
2025-09-11,Pan de Camote,4,0,0,Primavera,169,0.5
2025-09-11,Pan de Molde,4,0,0,Primavera,168,8.22
2025-09-11,Pan de Trigo,4,0,0,Primavera,195,0.6
2025-09-11,Pan de Yema,4,0,0,Primavera,208,0.5
2025-09-11,Petit Pain,4,0,0,Primavera,107,0.4
2025-09-11,Postre,4,0,0,Primavera,73,10.76
2025-09-11,Torta,4,0,0,Primavera,23,56.94
2025-09-12,Baguette,5,0,0,Primavera,339,3.16
2025-09-12,Cachito,5,0,0,Primavera,256,0.7
2025-09-12,Ciabatta,5,0,0,Primavera,426,0.6
2025-09-12,Croissant,5,0,0,Primavera,380,3.16
2025-09-12,Empanada,5,0,0,Primavera,405,5.69
2025-09-12,Pan Francés,5,0,0,Primavera,994,0.5
2025-09-12,Pan Integral,5,0,0,Primavera,142,0.7
2025-09-12,Pan de Camote,5,0,0,Primavera,168,0.5
2025-09-12,Pan de Molde,5,0,0,Primavera,171,8.22
2025-09-12,Pan de Trigo,5,0,0,Primavera,176,0.6
2025-09-12,Pan de Yema,5,0,0,Primavera,255,0.5
2025-09-12,Petit Pain,5,0,0,Primavera,129,0.4
2025-09-12,Postre,5,0,0,Primavera,61,10.76
2025-09-12,Torta,5,0,0,Primavera,23,56.94
2025-09-13,Baguette,6,1,0,Primavera,491,3.16
2025-09-13,Cachito,6,1,0,Primavera,426,0.7
2025-09-13,Ciabatta,6,1,0,Primavera,476,0.6
2025-09-13,Croissant,6,1,0,Primavera,646,3.16
2025-09-13,Empanada,6,1,0,Primavera,600,5.69
2025-09-13,Pan Francés,6,1,0,Primavera,1238,0.5
2025-09-13,Pan Integral,6,1,0,Primavera,117,0.7
2025-09-13,Pan de Camote,6,1,0,Primavera,202,0.5
2025-09-13,Pan de Molde,6,1,0,Primavera,166,8.22
2025-09-13,Pan de Trigo,6,1,0,Primavera,177,0.6
2025-09-13,Pan de Yema,6,1,0,Primavera,302,0.5
2025-09-13,Petit Pain,6,1,0,Primavera,134,0.4
2025-09-13,Postre,6,1,0,Primavera,126,10.76
2025-09-13,Torta,6,1,0,Primavera,48,56.94
2025-09-14,Baguette,7,1,0,Primavera,544,3.16
2025-09-14,Cachito,7,1,0,Primavera,393,0.7
2025-09-14,Ciabatta,7,1,0,Primavera,514,0.6
2025-09-14,Croissant,7,1,0,Primavera,616,3.16
2025-09-14,Empanada,7,1,0,Primavera,559,5.69
2025-09-14,Pan Francés,7,1,0,Primavera,1196,0.5
2025-09-14,Pan Integral,7,1,0,Primavera,122,0.7
2025-09-14,Pan de Camote,7,1,0,Primavera,216,0.5
2025-09-14,Pan de Molde,7,1,0,Primavera,193,8.22
2025-09-14,Pan de Trigo,7,1,0,Primavera,194,0.6
2025-09-14,Pan de Yema,7,1,0,Primavera,291,0.5
2025-09-14,Petit Pain,7,1,0,Primavera,104,0.4
2025-09-14,Postre,7,1,0,Primavera,121,10.76
2025-09-14,Torta,7,1,0,Primavera,47,56.94
2025-09-15,Baguette,1,0,0,Primavera,369,3.16
2025-09-15,Cachito,1,0,0,Primavera,327,0.7
2025-09-15,Ciabatta,1,0,0,Primavera,387,0.6
2025-09-15,Croissant,1,0,0,Primavera,469,3.16
2025-09-15,Empanada,1,0,0,Primavera,338,5.69
2025-09-15,Pan Francés,1,0,0,Primavera,898,0.5
2025-09-15,Pan Integral,1,0,0,Primavera,148,0.7
2025-09-15,Pan de Molde,1,0,0,Primavera,200,8.22
2025-09-15,Pan de Trigo,1,0,0,Primavera,151,0.6
2025-09-15,Petit Pain,1,0,0,Primavera,120,0.4
2025-09-15,Postre,1,0,0,Primavera,70,10.76
2025-09-15,Torta,1,0,0,Primavera,28,56.94
